Decade	Category	Commercial ID	Product Name	Description
2020	Technology, Communication & Electronics	tv_com_2020_99	Microsoft Windows 11	This is a commercial for Microsoft Windows 11, from 2021. This operating system is used for running computers and accessing software.
2020	Household, Cleaning & Home Care	tv_com_2020_101	Dawn Platinum Plus PowerSuds	This is a commercial for Dawn Platinum Plus, from 2025. This dishwashing product is used for cleaning and removing grease from dishes.
2020	Household, Cleaning & Home Care	tv_com_2020_102	Febreze Plug	This is a commercial for Febreze Plug, from 2025. This air freshener is used for eliminating odors and freshening indoor spaces.
2020	Household, Cleaning & Home Care	tv_com_2020_103	Lysol Laundry Sanitizer	This is a commercial for Lysol Laundry Sanitizer, from 2024. This laundry product is used for sanitizing clothes and removing bacteria.
2020	Technology, Communication & Electronics	tv_com_2020_104	Zoom Video Communications	This is a commercial for Zoom Video Communications, from 2026. This video conferencing platform is used for online meetings and communication.
2020	Personal, Public Transport & Travel	tv_com_2020_107	Honda	This is a commercial for Honda, from 2026. This automotive brand is used for selling and driving vehicles.
2020	Technology, Communication & Electronics	tv_com_2020_108	Autodesk	This is a commercial for Autodesk, from 2026. This software company is used for design and engineering tools.
2020	Personal, Public Transport & Travel	tv_com_2020_109	2025 WeatherTech Floor Mats Whatever Comes Your Way	This is a commercial for WeatherTech Floor Mats, from 2025. This automotive accessory is used for protecting car interiors.
2020	Personal, Public Transport & Travel	tv_com_2020_113	Toyota	This is a commercial for Toyota, from 2025. This automotive brand is used for selling vehicles.
2020	Technology, Communication & Electronics	tv_com_2020_114	Microsoft Copilot	This is a commercial for Microsoft Copilot, from 2025. This software product is used for AI-assisted computing and productivity.
2020	Technology, Communication & Electronics	tv_com_2020_115	Google Pixel 10 Pro Change	This is a commercial for Google Pixel 10 Pro, from 2025. This AI-powered smartphone is used for communication, photography, and mobile computing.
2020	Technology, Communication & Electronics	tv_com_2020_116	Dell Technologies	This is a commercial for Dell Technologies, from 2025. This technology company is used for computing hardware and services.
2020	Personal, Public Transport & Travel	tv_com_2020_118	Southern Company	This is a commercial for Southern Company, from 2022. This utility company is used for providing energy services.
2020	Personal, Public Transport & Travel	tv_com_2020_119	Exxon Mobil Reduce Carbon Emissions	This is a commercial for ExxonMobil, from 2023. This energy company is used for oil, gas, and fuel production.
